"Timestamp UTC";"Timestamp";"Value";"Source";"Measurement";"Unit"
2024-11-22 23.15.00;2024-11-23 06.15.00;153154,109375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 23.30.00;2024-11-23 06.30.00;153517,3125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 23.30.00;2024-11-23 06.30.00;153232,765625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 23.30.00;2024-11-23 06.30.00;153359,328125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 23.45.00;2024-11-23 06.45.00;153425,53125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 23.45.00;2024-11-23 06.45.00;153108,421875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 23.45.00;2024-11-23 06.45.00;153298,4375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 00.00.00;2024-11-23 07.00.00;153467,3125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 00.00.00;2024-11-23 07.00.00;153124,5625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 00.00.00;2024-11-23 07.00.00;153295,625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 00.15.00;2024-11-23 07.15.00;153332,625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 00.15.00;2024-11-23 07.15.00;152954,90625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 00.15.00;2024-11-23 07.15.00;153154,109375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 00.30.00;2024-11-23 07.30.00;153180,671875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 00.30.00;2024-11-23 07.30.00;152382,390625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 00.30.00;2024-11-23 07.30.00;152771,328125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 00.45.00;2024-11-23 07.45.00;152490,03125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 00.45.00;2024-11-23 07.45.00;151966,65625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 00.45.00;2024-11-23 07.45.00;152224,859375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 01.00.00;2024-11-23 08.00.00;152088,46875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 01.00.00;2024-11-23 08.00.00;151372,546875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 01.00.00;2024-11-23 08.00.00;151703,875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 01.15.00;2024-11-23 08.15.00;151450,84375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 01.15.00;2024-11-23 08.15.00;150636,25;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 01.15.00;2024-11-23 08.15.00;151045,8125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 01.30.00;2024-11-23 08.30.00;151186,5;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 01.30.00;2024-11-23 08.30.00;150542,328125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 01.30.00;2024-11-23 08.30.00;150956,4375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 01.45.00;2024-11-23 08.45.00;151399,4375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 01.45.00;2024-11-23 08.45.00;150830,921875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 01.45.00;2024-11-23 08.45.00;151111,234375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 02.00.00;2024-11-23 09.00.00;151169,40625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 02.00.00;2024-11-23 09.00.00;150668,03125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 02.00.00;2024-11-23 09.00.00;150958,375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 02.15.00;2024-11-23 09.15.00;151519,328125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 02.15.00;2024-11-23 09.15.00;150631,578125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 02.15.00;2024-11-23 09.15.00;150963,21875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 02.30.00;2024-11-23 09.30.00;151884,65625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 02.30.00;2024-11-23 09.30.00;151359,3125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 02.30.00;2024-11-23 09.30.00;151721,921875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 02.45.00;2024-11-23 09.45.00;151732,40625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 02.45.00;2024-11-23 09.45.00;151495,609375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 02.45.00;2024-11-23 09.45.00;151628,046875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 03.00.00;2024-11-23 10.00.00;151782,375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 03.00.00;2024-11-23 10.00.00;151393,53125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 03.00.00;2024-11-23 10.00.00;151618,40625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-23 03.15.00;2024-11-23 10.15.00;151744,609375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-23 03.15.00;2024-11-23 10.15.00;151213,984375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-23 03.15.00;2024-11-23 10.15.00;151502,421875;"APF.P1";"Voltage L-L Avg Mean";"V"

